mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	1.0	0	1/2	3/4	3	2	1/4	1/4	1		-1	29	F1	1	4
1	0	0	0	1.0	0	1/2	3/4	2	2	1/4	1/4	1		-1	41	F2	2	3
1	0	0	0	1.0	0	1/2	3/4	2	1	1/4	1/4	1		3	57	A3	3	2
1	0	0	0	1.0	0	1/2	3/4	1	2	1/4	1/4	1		0	60	C4	4	1
1	0	0	0	1.0	0	1/2	3/4	1	1	1/4	1/4	1		-1	65	F4	4	0
2	1	1	1	1.5	0	0	3/4	3	2	3/8	1/4	3/2		-1	41	F2	2	21
2	1	1	1	1.5	0	0	3/4	2	2	3/8	1/4	3/2		-1	53	F3	3	18
2	1	1	1	0.5	0	0	3/4	2	1	1/8	1/8	1		3	57	A3	3	13
2	1	1	1	1.0	0	0	3/4	1	2	1/4	1/4	1		0	60	C4	4	9
2	1	1	1	1.5	0	0	3/4	1	1	3/8	1/4	3/2		-1	65	F4	4	5
2	1	3/2	3/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	14
2	1	2	2	0.5	1/4	1/4	3/4	2	1	1/8	1/8	1		3	57	A3	3	15
2	1	2	2	0.5	1/4	1/4	3/4	1	2	1/8	1/8	1		2	62	D4	4	10
2	1	5/2	5/2	0.5	3/8	3/8	3/4	3	2	1/8	1/8	1		4	40	E2	2	22
2	1	5/2	5/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		4	52	E3	3	19
2	1	5/2	5/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	16
2	1	5/2	5/2	0.5	3/8	3/8	3/4	1	2	1/8	1/8	1		4	64	E4	4	11
2	1	5/2	5/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	6
2	1	3	3	1.0	1/2	1/2	3/4	3	2	1/4	1/4	1		2	38	D2	2	23
2	1	3	3	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		2	50	D3	3	20
2	1	3	3	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	53	F3	3	17
2	1	3	3	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1	1	-1	65	F4	4	12
2	1	3	3	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69	A4	4	7
2	1	7/2	7/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	8
3	2	4	4	1.5	0	0	3/4	3	2	3/8	1/4	3/2		0	36	C2	2	36
3	2	4	4	1.5	0	0	3/4	2	2	3/8	1/4	3/2		0	48	C3	3	32
3	2	4	4	2.0	0	0	3/4	2	1	1/2	1/2	1		1	55	G3	3	30
3	2	4	4	1.0	0	0	3/4	1	2	1/4	1/4	1	-1	-1	65	F4	4	26
3	2	4	4	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	24
3	2	5	5	0.5	1/4	1/4	3/4	1	2	1/8	1/8	1		4	64	E4	4	27
3	2	11/2	11/2	0.5	3/8	3/8	3/4	3	2	1/8	1/8	1		2	38	D2	2	37
3	2	11/2	11/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	33
3	2	11/2	11/2	0.5	3/8	3/8	3/4	1	2	1/8	1/8	1		-1	65	F4	4	28
3	2	6	6	0.5	1/2	1/2	3/4	3	2	1/8	1/8	1		4	40	E2	2	38
3	2	6	6	0.5	1/2	1/2	3/4	2	2	1/8	1/8	1		4	52	E3	3	34
3	2	6	6	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	31
3	2	6	6	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	25
3	2	6	6	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1	1	1	67	G4	4	29
3	2	13/2	13/2	0.5	5/8	5/8	3/4	3	2	1/8	1/8	1		0	36	C2	2	39
3	2	13/2	13/2	0.5	5/8	5/8	3/4	2	2	1/8	1/8	1		0	48	C3	3	35
4	3	7	7	1.5	0	0	3/4	3	2	3/8	1/4	3/2		-1	41	F2	2	50
4	3	7	7	1.5	0	0	3/4	2	2	3/8	1/4	3/2		-1	53	F3	3	47
4	3	7	7	2.0	0	0	3/4	2	1	1/2	1/2	1		0	60	C4	4	45
4	3	7	7	0.5	0	0	3/4	1	2	1/8	1/8	1	-1	1	67	G4	4	42
4	3	7	7	2.0	0	0	3/4	1	1	1/2	1/2	1		3	69	A4	4	40
4	3	15/2	15/2	0.5	1/8	1/8	3/4	1	2	1/8	1/8	1		4	64	E4	4	43
4	3	8	8	2.0	1/4	1/4	3/4	1	2	1/2	1/2	1		-1	65	F4	4	44
4	3	17/2	17/2	0.5	3/8	3/8	3/4	3	2	1/8	1/8	1		4	40	E2	2	51
4	3	17/2	17/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		4	52	E3	3	48
4	3	9	9	1.0	1/2	1/2	3/4	3	2	1/4	1/4	1		2	38	D2	2	52
4	3	9	9	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		2	50	D3	3	49
4	3	9	9	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	46
4	3	9	9	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	B4	4	41
5	4	10	10	2.0	0	0	3/4	3	2	1/2	1/2	1		0	36	C2	2	62
5	4	10	10	2.0	0	0	3/4	2	2	1/2	1/2	1		0	48	C3	3	60
5	4	10	10	2.0	0	0	3/4	2	1	1/2	1/2	1		1	55	G3	3	58
5	4	10	10	1.0	0	0	3/4	1	2	1/4	1/4	1		-1	65	F4	4	55
5	4	10	10	2.0	0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	53
5	4	11	11	1.0	1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	E4	4	56
5	4	12	12	1.0	1/2	1/2	3/4	3	2	1/4	1/4	1		4	40	E2	2	63
5	4	12	12	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		4	52	E3	3	61
5	4	12	12	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	59
5	4	12	12	1.0	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	57
5	4	12	12	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70	Bb4	4	54
6	5	13	13	1.5	0	0	3/4	3	2	3/8	1/4	3/2		-1	41	F2	2	76
6	5	13	13	1.5	0	0	3/4	2	2	3/8	1/4	3/2		-1	53	F3	3	73
6	5	13	13	0.5	0	0	3/4	2	1	1/8	1/8	1		0	60	C4	4	70
6	5	13	13	1.0	0	0	3/4	1	2	1/4	1/4	1		1	67	G4	4	68
6	5	13	13	1.5	0	0	3/4	1	1	3/8	1/4	3/2		3	69	A4	4	64
6	5	27/2	27/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	71
6	5	14	14	2.0	1/4	1/4	3/4	2	1	1/2	1/2	1		2	62	D4	4	72
6	5	14	14	2.0	1/4	1/4	3/4	1	2	1/2	1/2	1		-1	65	F4	4	69
6	5	29/2	29/2	0.5	3/8	3/8	3/4	3	2	1/8	1/8	1		4	40	E2	2	77
