mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		2	62	D4	4	3
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	2
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	1
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	0
2	1	2	1a	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		5	59	B3	3	17
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		6	66	F#4	4	12
2	1	2	1a	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		5	71	B4	4	8
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	4
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	18
2	1	2	1a	2	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		6	66	F#4	4	13
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	9
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5	5
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	14
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	19
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	15
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	10
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	6
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	20
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	16
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	11
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	7
3	2	3	2a	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		5	59	B3	3	33
3	2	3	2a	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	29
3	2	3	2a	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	25
3	2	3	2a	5	5	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	21
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	34
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	30
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	26
3	2	3	2a	6	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	22
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	35
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	31
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	27
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		6	78	F#5	5	23
3	2	3	2a	8	8	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	36
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	32
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	28
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	24
3	2	3	2a	17/2	17/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	37
4	3	4	3a	9	9	1.0	0	0	4/4	2	2	1/4	1/4	1		6	54	F#3	3	56
4	3	4	3a	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	51
4	3	4	3a	9	9	1.0	0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4	45
4	3	4	3a	9	9	0.5	0	0	4/4	1	1	1/8	1/8	1		6	78	F#5	5	38
4	3	4	3a	19/2	19/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	39
4	3	4	3a	39/4	39/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	40
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		5	47	B2	2	57
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	52
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		2	62	D4	4	46
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	79	G5	5	41
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		7	49	C#3	3	58
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	47
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	59
4	3	4	3a	11	11	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	53
4	3	4	3a	11	11	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		6	66	F#4	4	48
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		6	78	F#5	5	42
4	3	4	3a	23/2	23/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	54
4	3	4	3a	23/2	23/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	49
4	3	4	3a	12	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		7	49	C#3	3	60
4	3	4	3a	12	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	55
4	3	4	3a	12	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	50
4	3	4	3a	12	12	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		4	76	E5	5	43
4	3	4	3a	25/2	25/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		6	78	F#5	5	44
5	4	5	4a	13	13	0.5	0	0	4/4	2	2	1/8	1/8	1		5	47	B2	2	72
5	4	5	4a	13	13	3.0	0	0	4/4	2	1	3/4	1/2	3/2		2	62	D4	4	70
5	4	5	4a	13	13	0.5	0	0	4/4	1	2	1/8	1/8	1		1	67	G4	4	64
5	4	5	4a	13	13	1.0	0	0	4/4	1	1	1/4	1/4	1		1	79	G5	5	61
5	4	5	4a	27/2	27/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		5	59	B3	3	73
5	4	5	4a	27/2	27/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	65
5	4	5	4a	14	14	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	74
5	4	5	4a	14	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		5	71	B4	4	66
5	4	5	4a	14	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		6	78	F#5	5	62
5	4	5	4a	29/2	29/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	75
5	4	5	4a	15	15	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		3	57	A3	3	76
5	4	5	4a	15	15	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4	67
5	4	5	4a	15	15	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		4	76	E5	5	63
5	4	5	4a	31/2	31/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	68
5	4	5	4a	16	16	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	71
5	4	5	4a	16	16	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	69
6	5	6	5a	17	17	3.0	0	0	4/4	2	2	3/4	1/2	3/2		2	50	D3	3	80
6	5	6	5a	17	17	3.0	0	0	4/4	2	1	3/4	1/2	3/2		3	57	A3	3	79
6	5	6	5a	17	17	3.0	0	0	4/4	1	2	3/4	1/2	3/2		6	66	F#4	4	78
6	5	6	5a	17	17	3.0	0	0	4/4	1	1	3/4	1/2	3/2		2	74	D5	5	77
1	0	7	5a	20	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		2	62	D4	4	3
1	0	7	5a	20	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	2
1	0	7	5a	20	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	1
1	0	7	5a	20	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	0
2	1	8	1b	21	1	1.0	0	0	4/4	2	2	1/4	1/4	1		5	59	B3	3	17
2	1	8	1b	21	1	1.0	0	0	4/4	2	1	1/4	1/4	1		6	66	F#4	4	12
2	1	8	1b	21	1	1.0	0	0	4/4	1	2	1/4	1/4	1		5	71	B4	4	8
2	1	8	1b	21	1	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	4
2	1	8	1b	22	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	18
2	1	8	1b	22	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		6	66	F#4	4	13
2	1	8	1b	22	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	9
2	1	8	1b	22	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5	5
2	1	8	1b	45/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64	E4	4	14
2	1	8	1b	23	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	19
2	1	8	1b	23	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	15
2	1	8	1b	23	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	10
2	1	8	1b	23	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	6
2	1	8	1b	24	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	20
2	1	8	1b	24	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	16
2	1	8	1b	24	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	11
2	1	8	1b	24	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	7
3	2	9	2b	25	5	1.0	0	0	4/4	2	2	1/4	1/4	1		5	59	B3	3	33
3	2	9	2b	25	5	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	29
3	2	9	2b	25	5	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	25
3	2	9	2b	25	5	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	21
3	2	9	2b	26	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	34
3	2	9	2b	26	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	30
3	2	9	2b	26	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	26
3	2	9	2b	26	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	22
3	2	9	2b	27	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	35
3	2	9	2b	27	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	31
3	2	9	2b	27	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	27
3	2	9	2b	27	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		6	78	F#5	5	23
3	2	9	2b	28	8	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	36
3	2	9	2b	28	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	32
3	2	9	2b	28	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	28
3	2	9	2b	28	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	24
3	2	9	2b	57/2	17/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	37
4	3	10	3b	29	9	1.0	0	0	4/4	2	2	1/4	1/4	1		6	54	F#3	3	56
4	3	10	3b	29	9	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	51
4	3	10	3b	29	9	1.0	0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4	45
4	3	10	3b	29	9	0.5	0	0	4/4	1	1	1/8	1/8	1		6	78	F#5	5	38
4	3	10	3b	59/2	19/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	39
4	3	10	3b	119/4	39/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	40
4	3	10	3b	30	10	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		5	47	B2	2	57
4	3	10	3b	30	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	52
4	3	10	3b	30	10	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		2	62	D4	4	46
4	3	10	3b	30	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	79	G5	5	41
4	3	10	3b	61/2	21/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		7	49	C#3	3	58
4	3	10	3b	61/2	21/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	47
