mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	3
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	2
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		-2	58	Bb3	3	1
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	0
2	1	2	1a	1	1	0.5	0	0	4/4	2	2	1/8	1/8	1		-4	56	Ab3	3	19
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		-4	56	Ab3	3	15
2	1	2	1a	1	1	1.5	0	0	4/4	1	2	3/8	1/4	3/2		0	60	C4	4	9
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	4
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	20
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	21
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-4	56	Ab3	3	16
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	5
2	1	2	1a	5/2	5/2	0.25	3/8	3/8	4/4	1	2	1/16	1/16	1		5	59	B3	3	10
2	1	2	1a	11/4	11/4	0.25	7/16	7/16	4/4	1	2	1/16	1/16	1		0	60	C4	4	11
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	47	B2	2	22
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	17
2	1	2	1a	3	3	1.5	1/2	1/2	4/4	1	2	3/8	1/4	3/2		2	62	D4	4	12
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		1	67	G4	4	6
2	1	2	1a	7/2	7/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		-1	65	F4	4	7
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	23
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	18
