mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=75.15	75.0	𝅘𝅥	75.15	0.0	
1	1	1	1	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	0	Was	dass						
1	1	2	2	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
1	1	2	2	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	1	bist	dir						
1	1	3	3	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=72.7	73.0	𝅘𝅥	72.7	0.0	
1	1	7/2	7/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	2	du	der						
1	1	1	1	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	3								
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	4								
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	5								
1	1	1	1	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	6								
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	7								
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	8								
1	1	3	3	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	9								
1	1	15/4	15/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	10								
1	1	1	1	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	11								
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	12								
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	13								
1	1	1	1	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	14								
1	1	2	2	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	15								
1	1	3	3	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	16								
2	2	4	4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	17	doch,	Herr						
2	2	5	5	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=74.7	75.0	𝅘𝅥	74.7	0.0	
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	18	o	ein						
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	19	See-	Kreuz						
2	2	7	7	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	20	-le	zu						
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	21								
2	2	4	4	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	22								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	23								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	24								
2	2	7	7	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	25								
2	2	4	4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	26								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	27								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	28								
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	29								
2	2	4	4	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	30								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	31								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	32								
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	33								
2	2	4	4	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	34								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	35								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	36								
2	2	7	7	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	37								
3	3	8	8	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
3	3	8	8	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	38	so	tra-						
3	3	9	9	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	39	be-	-gen						
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	40	-trü-	gie-						
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	41	-bet,	-bet?						
3	3	8	8	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	42								
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	43								
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	44								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	45								
3	3	8	8	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	46								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	47								
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	48								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	49								
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	50								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	51								
3	3	8	8	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	52								
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	53								
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	54								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	55								
3	3	8	8	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	56								
3	3	9	9	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	57								
3	3	10	10	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	58								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	59								
4	4	13	13	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=74.2	74.0	𝅘𝅥	74.2	0.0	
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	60	Was							
4	4	14	14	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	61	grämst							
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	62	du							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	63								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	64								
4	4	15	15	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	65								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	66								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	67								
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	68								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	69								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	70								
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	71								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	72								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	73								
4	4	15	15	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	74								
5	5	16	16	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73.2	73.0	𝅘𝅥	73.2	0.0	
5	5	16	16	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	75	dich							
5	5	19	19	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=72.2	72.0	𝅘𝅥	72.2	0.0	
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	76	so							
5	5	16	16	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	77								0
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	78								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	79								
5	5	16	16	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	80								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	81								
5	5	16	16	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	82								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	83								
5	5	16	16	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	84								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	85								
6	6	20	20	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	86	äng-							
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	87	-stig-							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	88	-lich,							
6	6	20	20	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	89								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	90								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	91								
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	92								
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	93								
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	94								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	95								
6	6	20	20	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	96								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	97								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	98								
6	6	20	20	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	99								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	100								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	101								
7	7	25	25	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=72.3	72.0	𝅘𝅥	72.3	0.0	
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	102	als							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	103	wür-							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	104	-dest							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	105								
7	7	26	26	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	106								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	107								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	108								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	109								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	110								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	111								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	112								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	113								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	114								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	115								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	116								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	117								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	118								
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	119	du							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	120	drum							
8	8	30	30	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	121	nicht							
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	122	von							
8	8	28	28	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	123								
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	124								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	125								
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	126								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	127								
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	128								
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	129								
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	130								
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	131								
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	132								
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	133								
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	134								
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	135								
8	8	28	28	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	136								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	137								
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	138								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	139								
8	8	28	28	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	140								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	141								
8	8	30	30	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	142								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	143								
9	9	32	32	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
9	9	32	32	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	144	Gott							
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	145								
9	9	33	33	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	146	ge-							
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	147								
9	9	34	34	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	148	-lie-							
9	9	35	35	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
9	9	71/2	71/2	0.0	7/8	7/8	Tempo	4/4	1	1	0						𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
9	9	32	32	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	149								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	150								
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	151								1
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	152								
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	153								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	154								
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	155								2
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	156								2
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	157								
9	9	32	32	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	158								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	159								
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	160								3
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	161								
9	9	32	32	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	162								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	163								
9	9	34	34	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	164								4
9	9	35	35	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	165								
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	166	-bet?							
10	10	36	36	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	167								
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	168								
10	10	36	36	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	169								
